text,entities
"46 "" التعاون العسكري والتقني كعامل في نمو التأثير الروسي "" ، المجلة العسكرية الروسية ، العدد 6 ، يونيو / حزيران 2004 ، متاح من Eastview [ قاعدة بيانات عبر الإنترنت ] ، http : / / dlib . eastview . com . www2 . lib . ku . edu : 2048 / sources / article . jsp ? id #ERROR! 6514773 ، تم الوصول إليها في 24 أكتوبر / تشرين الأول 2008 . اُقتبست في تشارلز ك . بارتلز ، "" فهم التعاون الأمني : مقارنة بين الأنظمة الأمريكية والروسية للتعاون الأمني "" ، الجيش الأمريكي ، مكتب الدراسات العسكرية الأجنبية ( 27 فبراير / شباط 2012 ) ، https : / / community . apan . org / wg / tradoc - g2 / fmso / m / fmso - monographs / 200408 ، ص . 3 . $#$","{""story_entities"": [{""entity_value"": ""46"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""المجلة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""العسكرية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الروسية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""6"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""يونيو"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""حزيران"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2004"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""http"", ""entity_type"": ""B-WEBSITE""}, {""entity_value"": "":"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""/"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""/"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""dlib"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""."", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""eastview"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""."", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""com"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""."", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""www2"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""."", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""lib"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""."", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""ku"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""."", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""edu"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": "":"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""2048"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""/"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""sources"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""/"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""article"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""."", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""jsp"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""?"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""id"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""6514773"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""24"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""أكتوبر"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""تشرين"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""الأول"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2008"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""تشارلز"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""ك"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""."", ""entity_type"": ""I-PERS""}, {""entity_value"": ""بارتلز"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""الجيش"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""الأمريكي"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""مكتب"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""الدراسات"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""العسكرية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الأجنبية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""27"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""فبراير"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""شباط"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2012"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""https"", ""entity_type"": ""B-WEBSITE""}, {""entity_value"": "":"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""/"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""/"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""community"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""."", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""apan"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""."", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""org"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""/"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""wg"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""/"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""tradoc"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""-"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""g2"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""/"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""fmso"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""/"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""m"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""/"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""fmso"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""-"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""monographs"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""/"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""200408"", ""entity_type"": ""I-WEBSITE""}, {""entity_value"": ""200408"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""3"", ""entity_type"": ""B-ORDINAL""}]}"
بيان سياسي خلال الانتفاضة الأولى 1987 صادر عن حركة حماس رقم ( 61 ) عام ( 1990 ) .,"{""story_entities"": [{""entity_value"": ""الانتفاضة"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""الأولى"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""الأولى"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""1987"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""1987"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""حركة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""حماس"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""61"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""عام"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1990"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
مادة ( 46 ) $#$,"{""story_entities"": [{""entity_value"": ""مادة"", ""entity_type"": ""B-LAW""}, {""entity_value"": ""("", ""entity_type"": ""I-LAW""}, {""entity_value"": ""46"", ""entity_type"": ""I-LAW""}, {""entity_value"": ""46"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": "")"", ""entity_type"": ""I-LAW""}]}"
في نوفمبر / تشرين الثاني 2017 ، انحدر مستوى العنف ضد اللاجئين والمهاجرين في ليبيا الذين باتوا يُعامَلون كما لو كانوا مجرد سلع ، وكشف عن ذلك تقرير أعدته السي إن إن . $#$,"{""story_entities"": [{""entity_value"": ""نوفمبر"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""تشرين"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""الثاني"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2017"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""اللاجئين"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""والمهاجرين"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""ليبيا"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""السي"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""إن"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""إن"", ""entity_type"": ""I-ORG""}]}"
رسالة الحاج أمين الحسيني إلى المندوب السامي في فلسطين بتاريخ ( 1934 ) .,"{""story_entities"": [{""entity_value"": ""أمين"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""الحسيني"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""المندوب"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""السامي"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""في"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1934"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
صور لطبيعة المنازل العربية في قرية دير ياسين قبل حرب 1948 ( النكبة ) .,"{""story_entities"": [{""entity_value"": ""قرية"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""دير"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""ياسين"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""ياسين"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""حرب"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""1948"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""1948"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""النكبة"", ""entity_type"": ""B-EVENT""}]}"
تصريح نقل من اللجنة القومية العربية في اللد حسين عواد بتاريخ ( 9 / 2 / 1948 ) .,"{""story_entities"": [{""entity_value"": ""اللجنة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""القومية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""العربية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""اللد"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""حسين"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""عواد"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""9"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1948"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
مذكرات خليل السكاكيني : بتاريخ 1 / 4 / 5 / ( 1941 ) .,"{""story_entities"": [{""entity_value"": ""خليل"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""السكاكيني"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""1"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""4"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""5"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1941"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
"ومن منظور جيوسياسي وسوسيوسياسي ، فإن قضية الصحراء الغربية هي بمثابة الشوكة في حلق الجانب المغربي فيما يتعلق بطلبه للعضوية ، "" $#$","{""story_entities"": []}"
نشرة السبيل ( 1 / 4 / 1990 ) .,"{""story_entities"": [{""entity_value"": ""نشرة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""السبيل"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""1"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""4"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1990"", ""entity_type"": ""I-DATE""}]}"
صور متنوعة لوسط مدينة جنين في فترات مختلفة .,"{""story_entities"": [{""entity_value"": ""مدينة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""جنين"", ""entity_type"": ""I-GPE""}]}"
الموظف : لا والله مش عارفك,"{""story_entities"": [{""entity_value"": ""الموظف"", ""entity_type"": ""B-OCC""}]}"
المملكة الأردنية الهاشمية وزارة الداخلية الأردنية ومتصرفية لواء رام الله الى رئيس بلدية مدينة البيرة بتاريخ ( 12 / 12 / 1966 ) .,"{""story_entities"": [{""entity_value"": ""المملكة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""الأردنية"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""الهاشمية"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""وزارة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""الداخلية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الأردنية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""لواء"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""رام"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""الله"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""رئيس"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""بلدية"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""بلدية"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""مدينة"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""مدينة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""مدينة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""البيرة"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""البيرة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""البيرة"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""12"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""12"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1966"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
بس أنا منّي وعليي ، كل سنة ، إذا مين كنت موجودي بلبنان بليلة 3 كانون الأول ، بشتري مين لإلي وبشرّي كل العيلة نبربر أو نكاغي متل ما دارج نولان ، ومنروح هاشلة ونضحك ونتحلّى ونصلّي بكنيسة سيدة هاشلة هاشلي .,"{""story_entities"": [{""entity_value"": ""سنة"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""بلبنان"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""بليلة"", ""entity_type"": ""B-TIME""}, {""entity_value"": ""3"", ""entity_type"": ""I-TIME""}, {""entity_value"": ""كانون"", ""entity_type"": ""I-TIME""}, {""entity_value"": ""الأول"", ""entity_type"": ""I-TIME""}]}"
"the freedom website blocker gives you control over distracting websites , so you can focus on what matters most . $#$","{""story_entities"": []}"
واثنين يتقاتلوا على بنت معمية,"{""story_entities"": []}"
مجلة الغدير الصادرة عن جامعة بيرزيت : تموز ( 1970 ) : خريجي الكلية المتوسطة في العلوم .,"{""story_entities"": [{""entity_value"": ""مجلة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""الغدير"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""جامعة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""بيرزيت"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""بيرزيت"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""تموز"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1970"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
جريدة فلسطين 10 تموز 1931 .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""10"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""تموز"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1931"", ""entity_type"": ""I-DATE""}]}"
أصله وفصله,"{""story_entities"": []}"
وتعمل المنظمة مع شريكين محليين هما مركز بابل للصحة النفسية والمجلس اليوناني للاجئين ، حيث تقدم المساعدة الطبية النفسية ، والعلاج النفسي ، والدعم القانوني والاجتماعي والنفسي الذي يهدف إلى إعادة تأهيل ضحايا العنف . $#$,"{""story_entities"": [{""entity_value"": ""مركز"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""بابل"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""بابل"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""للصحة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""النفسية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""والمجلس"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""اليوناني"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""للاجئين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""للاجئين"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""ضحايا"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""العنف"", ""entity_type"": ""I-NORP""}]}"
مقابلة مع السيدة زهية أبو الهيجا من قرية عين حوض المدمرة قضاء حيفا عن حرب 1948 ( النكبة ) واجتياح مخيم جنين عام ( 2002 ) الجزء الثاني .,"{""story_entities"": [{""entity_value"": ""زهية"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""أبو"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""الهيجا"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""قرية"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""عين"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""حوض"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""المدمرة"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""قضاء"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""حيفا"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""حرب"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""1948"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""1948"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""النكبة"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""واجتياح"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""مخيم"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""مخيم"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""جنين"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""جنين"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""عام"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2002"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""الثاني"", ""entity_type"": ""B-ORDINAL""}]}"
"وقد قدمت فرق المنظمة في كوس وليروس منذ بداية يناير / كانون الثاني 919 استشارة طبية في كوس ، و1 , 971 استشارة في ليروس . $#$","{""story_entities"": [{""entity_value"": ""كوس"", ""entity_type"": ""B-LOC""}, {""entity_value"": ""وليروس"", ""entity_type"": ""B-LOC""}, {""entity_value"": ""بداية"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""يناير"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""كانون"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""الثاني"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""919"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""كوس"", ""entity_type"": ""B-LOC""}, {""entity_value"": ""و1"", ""entity_type"": ""B-CARDINAL""}, {""entity_value"": "","", ""entity_type"": ""I-CARDINAL""}, {""entity_value"": ""971"", ""entity_type"": ""I-CARDINAL""}, {""entity_value"": ""ليروس"", ""entity_type"": ""B-LOC""}]}"
نط أخوي الصغير وجبلي مي !,"{""story_entities"": []}"
جريدة فلسطين 2 آذار 1928 .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""2"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""آذار"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1928"", ""entity_type"": ""I-DATE""}]}"
"طيب بنلف احنا وياه مش مشكلة , بس هو بيوخد مصاري ع فضاوته , احنا بننفشخ","{""story_entities"": []}"
وهذه الشاحنات المعدّلة خصيصاً مجهزة بغرف منفصلة للفحوص والإجراءات الطبية ويعمل بها عادةً أطباء وممرضون ومساعدون صيدلانيون . $#$,"{""story_entities"": []}"
